accounts_opened_last_24_months,bankruptcies_last_18_months,collections_excluding_medical,credit_history,credit_inquiries_last_6_months,judgements_last_18_months,months_since_most_recent_inquiry,ninety_plus_delinquencies_last_18_months,number_of_accounts_currently_30dpd,open_credit_accounts,pre_loan_debt_to_income,public_records,revolver_utilization,tax_liens_last_18_months,thirty_plus_delinquencies_last_3_months,thirty_plus_delinquencies_last_24_months,total_current_balance,total_high_credit_limit,annual_income,historical_result
0,0,1,98,1,0,5,1,0,0,6.73,0,0,0,0,0,673,0,1200,360
0,0,1,128,0,0,null,27,0,3,5.79785,0,0,0,3,33,13814,9500,1300,1060
0,0,4,165,0,0,null,0,0,0,55.0457,0,0,0,0,0,3496,0,700,420
3,0,1,132,0,0,7,0,0,3,0.0516279,0,0.145167,0,0,0,1742,12000,43000,1880
8,0,6,122,3,0,0,0,0,9,0.0340368,3,0.742461,0,0,0,6475,8721,68000,1540
5,0,3,114,10,0,0,14,0,11,5.82868,0,0,0,0,14,41410,40342,1900,1210
1,0,4,64,1,0,1,4,0,1,0.06416,0,0,0,0,10,12972,12781,75000,960
1,0,2,131,1,0,4,0,0,1,0.141257,0,0,0,0,0,10484,11881,35000,2460
2,0,3,185,2,0,1,1,0,2,0.06416,0,0,0,0,0,12970,13031,75000,990
5,0,7,293,1,0,1,13,1,3,0.634,0,0,0,3,28,12607,10068,24000,630
3,0,3,209,1,0,3,0,0,3,0.0151438,2,0.525694,0,0,0,757,1440,62600,1150
7,0,0,106,5,0,2,0,0,6,0.205792,0,0.178571,0,0,0,36187,42225,44200,2680
5,0,0,52,14,0,1,0,0,14,6.2232,0,1.00889,0,0,0,44085,45980,2000,1540
1,0,3,248,0,0,10,1,0,4,0.2223,0,0,0,0,0,20065,16000,40000,860
0,0,3,103,1,0,4,0,0,0,0.912,0,0,0,0,0,2280,0,30000,320
8,0,0,222,2,0,0,0,0,5,0.31056,0,0.1429,0,0,8,36578,47419,25000,1840
2,0,0,26,1,0,3,0,0,2,0.07872,0,0.4,0,0,0,2158,5482,25000,2200
3,0,0,140,0,0,6,3,1,8,0.29291,0,1.00187,0,2,16,49710,64345,60000,1140
8,0,1,216,4,0,1,3,0,16,0.536842,2,0.625573,0,3,4,49388,333081,38000,1940
8,0,0,124,1,0,5,0,0,23,0.3576,0,0.627656,0,0,0,296877,331276,80000,2370
15,0,0,107,1,0,4,11,0,9,2.255,0,0.974765,0,10,15,32155,32315,24000,900
3,0,4,277,2,0,2,1,0,3,1.60385,0,0.776159,0,0,0,9664,7550,31200,1200
7,0,3,39,0,0,13,0,0,7,0.250462,0,1.72,0,2,8,39580,43056,39000,960
6,0,0,29,2,0,3,0,0,2,0.9408,0,0.511923,0,0,4,2662,5200,2500,1670
4,0,1,116,0,0,6,0,0,6,0.24528,0,0.508923,0,0,0,29000,44121,50000,2090
8,0,3,129,1,1,4,3,0,4,10.8908,2,0,0,0,2,20525,10693,2984,1020
6,0,1,314,0,0,8,1,0,9,0.315,1,0.944,0,4,9,11745,25725,48000,1060
6,0,0,154,3,0,2,0,0,18,0.124846,0,0.910345,0,0,0,195959,198526,52000,1770
12,0,0,210,2,0,0,0,0,11,0.13812,0,0.318343,0,0,0,49104,91627,100000,3080
14,0,0,116,3,0,0,0,0,9,0.113,0,0.233241,0,0,0,24651,40967,60000,2750
3,0,0,78,0,0,13,0,4,16,0.255273,0,0.862166,0,4,4,118877,129655,44000,1070
6,0,1,99,1,0,4,23,0,16,1.44777,1,1.14,0,2,22,62684,51541,22000,450
5,0,2,246,6,0,0,13,1,4,0.793071,2,0,0,3,17,52592,39913,56000,510
1,0,0,110,1,0,0,1,0,0,0.4188,0,0,0,0,0,558,0,20000,570
3,0,0,94,4,0,0,3,2,2,2.42215,1,1.26833,0,4,4,18509,600,52000,0
2,0,4,195,2,0,4,2,0,1,4.488,5,0,1,0,0,12747,14388,2000,530
7,0,4,148,4,0,0,3,2,9,0.844333,0,0,0,4,8,52934,53086,36000,950
4,0,8,224,7,0,2,1,0,5,1.51719,0,0.438333,0,0,0,57976,63310,10963,1540
11,0,0,102,0,0,7,0,0,18,1.1414,0,0.744828,0,2,4,44866,46557,15000,1470
3,0,0,221,0,0,null,0,0,3,0.0552405,0,0.52875,0,0,0,24485,28529,59956,2590
7,0,2,89,4,0,4,3,0,5,0.432692,0,0.928334,0,0,0,53105,55450,52000,1330
7,0,2,99,0,0,10,12,0,6,0.9714,0,1.04467,0,7,30,44541,51965,40000,650
1,0,3,155,1,0,0,0,0,1,0.281419,4,0,0,0,0,11841,11798,31000,950
2,0,1,81,2,0,4,4,0,3,0.6942,0,1.06458,0,3,5,4783,2400,20000,320
8,0,1,144,3,0,0,8,0,3,3.13497,0,0.432857,0,0,3,58847,54019,12000,370
9,0,1,92,3,0,1,6,1,28,1.69053,0,2.22344,0,1,4,117757,111187,28500,1010
1,0,9,87,1,0,4,1,0,1,1.23225,2,0,0,0,0,15626,10231,16000,760
1,0,1,133,0,0,10,0,0,1,0.139,0,0,0,0,0,22196,24209,36000,1210
1,0,0,2,0,0,null,0,0,1,0.0135571,0,0.0593125,0,0,0,949,16000,21000,3090
3,0,0,102,0,0,16,0,0,11,0.1992,0,0.0728777,0,0,0,53363,63628,35000,3150
6,0,0,290,1,0,1,0,0,8,0.397912,0,0.674457,0,0,0,62448,86490,51000,2550
3,0,1,84,2,1,4,0,0,7,0.574296,1,0.727368,0,0,4,33174,34230,25000,1420
2,0,1,139,0,0,18,0,0,14,1.56765,0,0.623106,0,0,0,119307,80552,28000,1990
3,0,4,181,1,0,5,5,0,0,0.484206,0,0,0,0,5,1659,0,48500,480
5,0,3,141,1,0,4,0,0,7,0.58575,0,0.633981,0,0,4,31272,29478,48000,1500
0,0,7,132,0,0,null,20,0,5,5.688,1,0,0,9,23,69980,66969,1500,500
3,0,8,131,4,0,3,24,0,7,null,0,0,0,0,48,16569,14660,0,920
2,0,1,213,2,2,2,16,0,2,0.956808,3,0,0,0,20,45336,46183,25000,470
1,0,2,128,0,0,6,0,0,2,0.3344,0,0,0,0,9,9349,12436,15000,1020
6,0,2,210,4,0,0,1,0,6,1.03859,0,0.94,0,0,6,13884,22383,14200,1560
3,0,3,124,0,0,null,0,0,2,0.605271,0,0,0,0,0,4839,3647,25440,1210
2,0,4,70,0,0,null,2,0,1,45.32,0,0,0,0,0,6298,7919,300,730
6,1,1,275,0,0,null,0,0,1,0.688733,1,0,0,0,2,174479,162055,76000,710
4,0,0,230,3,0,1,45,1,14,0.7051,1,0,0,8,48,73956,62542,120000,1300
4,0,0,35,0,0,null,0,0,3,0.331,0,0,0,0,0,11276,13363,12000,1550
6,0,3,249,3,0,1,0,0,6,0.03264,0,0.412245,0,0,0,9903,12704,150000,1370
0,0,4,225,0,0,22,6,0,7,0.198805,3,0,0,0,28,38502,29208,19000,1370
12,0,1,98,3,0,2,3,0,16,0.536198,0,0.709843,0,0,4,84242,91608,55000,1440
0,0,2,77,2,0,3,11,0,1,0.1208,0,0,0,1,41,12275,17120,45000,110
4,0,1,73,1,1,3,0,0,17,0.321932,3,0.928496,0,0,0,50926,46593,57000,1240
1,0,1,289,0,0,9,1,0,1,1.38381,0,0.706667,0,0,0,12196,450,85000,1200
30,0,0,143,1,0,3,0,0,19,0.62199,1,0.407069,0,0,0,267156,291433,40000,2350
6,0,1,40,3,0,0,0,0,4,0.0583385,0,0.153889,0,1,1,15239,34870,65000,1610
4,0,7,270,6,1,2,1,0,4,2.00606,2,0,0,0,0,80069,84574,35000,1320
2,0,1,182,0,0,7,0,0,3,0.0643077,2,0.253786,0,0,0,2564,10103,39000,1690
3,0,2,137,3,0,0,0,0,1,0.0431111,0,0,0,0,0,582,873,27000,1090
3,0,1,116,2,0,4,4,0,5,5.069,0,0.902246,0,0,5,13716,17896,1800,1400
4,0,0,33,0,0,20,0,0,4,16.266,0,0,0,0,0,5463,5500,50,1300
18,0,0,329,4,0,0,0,0,15,0.354933,1,0.706191,0,0,0,50490,59687,45000,1900
0,0,4,67,0,0,11,0,0,1,0.00996,0,0,0,0,0,1826,1853,55000,1080
6,0,3,90,0,0,7,2,0,7,0.32448,0,0.276604,0,4,4,35836,39181,25000,970
4,0,7,170,9,0,1,25,0,8,0.737912,0,0,0,0,22,16649,11997,34000,890
1,0,5,228,3,1,3,1,0,5,3.954,4,0.932,0,0,4,22790,7473,42000,940
1,0,0,437,1,0,1,0,0,5,0.230444,0,0.81175,0,0,4,578957,280165,47491,2300
1,0,0,187,0,0,9,0,0,12,0.298771,0,0.726374,0,0,0,225754,293751,73000,2630
2,0,3,104,2,0,1,19,0,0,6.64272,0,0,0,0,0,18833,0,25000,0
5,0,3,47,1,0,4,1,1,4,0.282,0,0.990714,0,1,1,11794,12662,30000,1220
2,0,1,352,2,0,1,0,0,3,0.005,0,0.454167,0,0,0,118301,185651,60000,2640
0,0,0,40,0,0,null,0,0,1,0,0,0,0,0,0,2200,3500,22000,2890
5,0,0,288,3,0,1,0,0,8,0.249,0,0.234458,0,0,10,278378,433393,40000,2540
4,0,0,100,1,0,5,0,0,5,0.0609524,0,0.399841,0,0,0,9695,20255,63000,2920
0,0,0,131,0,0,18,0,0,1,0.123273,0,0,0,0,0,7759,19565,33000,1630
4,0,3,213,8,0,1,9,0,6,53.5893,0,1.02667,0,2,11,95477,76833,4500,1020
0,0,5,270,1,0,1,1,0,0,1.2504,0,0,0,0,0,6252,0,60000,510
22,0,2,83,8,0,0,2,0,36,0.780095,0,0.539137,0,9,20,130450,129320,63200,1030
4,0,0,207,6,0,2,4,0,11,0.166054,1,0.554194,0,0,22,53746,52471,37000,1890
1,0,5,220,0,0,11,0,1,1,0.7456,0,0,0,3,3,17981,17232,30000,170
6,0,0,84,2,0,0,0,0,14,0.10633,0,0.309209,0,0,0,210513,236200,87125,2600
8,0,1,143,0,0,11,0,0,13,0.326796,1,0.7725,0,0,0,54821,63454,50000,1930
3,0,0,221,2,0,0,0,0,3,0.172788,1,0.625391,0,0,28,10425,22708,47920,1720
6,0,5,124,4,0,1,2,0,8,0.7708,1,0.764828,0,2,10,41781,49841,30000,750
1,0,5,78,3,0,1,0,0,1,0.228,0,0,0,0,0,10683,9677,20000,910
1,0,3,168,2,1,1,14,0,2,0.1376,1,0,0,4,30,8167,11329,30000,540
2,0,1,184,2,0,1,34,0,12,1.9272,0,0,0,22,67,47163,42477,21345,190
7,0,2,219,0,0,6,7,1,5,0.119053,1,0.66625,0,4,17,33876,23651,38000,840
7,0,1,186,5,0,4,0,0,4,0.073,0,0.23,0,0,0,44020,45098,12000,2150
16,0,1,227,12,0,0,0,0,14,0.23808,1,0.974793,0,2,4,97768,99896,50000,1430
1,0,5,163,0,0,15,4,0,3,1.18296,3,0,0,0,7,177395,201175,34500,740
5,0,4,237,0,0,15,2,0,1,0.283714,0,0,0,0,3,965,623,42000,660
16,0,0,289,4,0,1,0,0,18,0.250537,1,0.67992,0,0,0,35879,40230,49200,1500
2,0,0,131,0,0,13,0,0,10,0.217429,0,0.846957,0,0,0,31473,48525,42000,2470
9,0,0,129,2,0,0,0,0,5,0.1743,1,0.48017,0,0,0,22315,32082,40000,2120
0,0,1,151,0,0,null,1,0,0,0.12072,0,0,0,0,6,503,0,50000,160
4,0,1,127,5,0,3,22,0,9,0.386042,0,1.05438,0,4,48,26990,24315,25376,830
1,0,1,56,1,0,0,1,0,2,0.034375,0,0,0,0,5,5096,5500,19200,890
3,0,3,138,8,1,2,9,0,1,2.33782,1,0.872,0,0,0,28908,500,55000,810
0,0,5,195,3,0,1,10,2,6,0.655286,0,0,0,4,49,34227,57267,28000,680
4,0,8,152,0,0,7,29,0,0,0.4868,0,0,0,0,24,1217,0,30000,140
1,0,0,174,1,0,4,0,0,3,0.187077,0,0.284,0,0,5,73809,82889,39000,1580
2,0,2,109,12,0,0,4,0,3,0.9672,0,0,0,0,1,8118,16785,30000,1330
0,0,2,132,0,0,null,0,0,1,null,1,0,0,0,0,5591,400,0,550
4,0,0,66,4,0,1,0,0,5,0.0591375,0,0.991579,0,0,2,7594,7667,48000,1280
3,0,2,116,0,0,16,0,0,3,0.11325,0,0.937655,0,0,0,6798,7250,16000,1390
5,0,1,57,3,0,0,0,0,12,0.0756,0,1.0715,0,0,0,41257,42365,60000,1730
5,0,5,150,11,0,3,1,0,19,1.01816,0,1.06533,0,0,65,113157,102257,40000,1260
2,0,0,383,3,0,0,0,0,6,0.0972,0,0.548129,0,0,0,241485,276539,40000,1830
7,0,0,187,0,0,11,0,0,14,0.24059,0,0.562973,0,0,0,87892,71389,59000,2450
3,0,7,205,6,0,0,3,1,9,2.30734,0,0.678333,0,3,3,50701,32255,39500,1050
3,0,2,278,0,0,null,9,0,2,0.872061,0,0.616915,0,0,19,43796,34369,62000,1250
2,0,0,40,4,0,0,0,0,2,0.02,0,0.704,0,0,0,704,1000,30000,2400
4,0,1,249,0,0,11,0,0,8,0.0929231,0,0.681361,0,0,1,151755,159902,39000,1940
2,0,2,151,0,0,6,16,0,0,2.40343,1,0,0,1,20,701,0,3500,160
2,0,4,87,28,0,0,0,0,6,0.296619,1,0,0,0,16,12373,13300,26000,1040
2,0,2,103,2,0,1,1,0,2,0.197458,1,0.988718,0,1,17,4165,3900,26000,550
2,0,4,92,7,0,1,0,0,2,3.26727,0,0.913333,0,0,0,22310,20300,11000,870
5,0,3,184,2,0,0,0,0,5,0.440411,0,0.594545,0,0,0,16275,16844,27000,1630
4,0,0,91,1,0,5,3,1,8,0.166,0,0.901761,0,6,10,64836,67908,18000,500
3,0,2,123,1,0,4,0,0,3,0.0188571,0,0.600791,0,0,0,760,1265,70000,1400
2,0,1,107,0,0,12,6,0,4,0.08256,0,0.928854,0,0,6,16246,14960,50000,1610
5,0,0,62,5,0,1,0,0,13,0.254727,0,0.99375,0,1,3,56173,54522,22000,1420
0,0,0,276,2,0,4,0,0,1,0.0071,0,0,0,0,0,568,2625,24000,2810
4,0,3,208,0,0,21,1,0,12,1.1932,1,0,0,0,38,35414,28343,30000,1310
10,0,0,186,2,0,2,0,0,13,0.190154,1,0.237382,0,0,0,12831,28003,39000,2120
9,0,0,79,4,0,0,0,0,14,0.240857,0,0.803279,0,0,0,84941,92018,70000,2220
3,0,0,30,1,0,4,0,0,2,0.188148,0,0.539,0,0,0,4955,6000,8100,1690
2,0,0,175,0,0,9,0,0,2,0.241,0,0.519268,0,0,0,9941,14900,12000,3160
1,0,6,92,3,0,0,0,0,1,0.133905,0,0,0,0,0,5179,4926,40000,1010
2,0,0,138,2,0,0,0,0,2,0.006,0,0.0326154,0,0,0,106,3250,50000,1670
5,0,0,82,1,0,1,0,0,6,0.286235,0,0.846657,0,0,4,23654,29242,34000,1550
2,0,4,150,1,1,3,5,0,1,0.298667,2,0,0,2,2,34743,35772,27000,220
3,0,0,245,2,0,0,0,0,2,0.0133333,0,0.487143,0,0,0,341,700,45000,1630
2,0,0,118,0,0,12,0,0,8,0.306571,0,0.599371,0,0,0,26617,47547,42000,2050
1,0,4,76,0,0,15,3,0,2,0.385125,0,0.974,0,0,2,39464,39893,32000,860
0,0,1,128,1,0,3,18,0,5,0.287368,0,0,0,1,53,23764,30882,19000,1130
2,0,2,100,0,0,11,40,0,2,0.101846,0,0.461078,0,12,40,11106,13498,39000,1040
3,0,0,145,1,0,4,2,1,7,12.8175,0,0.635775,0,7,14,84687,111272,2246,1590
6,0,0,199,0,0,8,0,0,13,0.377083,1,0.740278,0,0,0,80235,95654,57600,2070
3,0,0,157,1,0,0,0,0,14,0.131874,0,0.316,0,0,0,39113,44234,47500,2160
9,0,2,208,5,0,0,0,0,20,1.42745,1,1.0144,0,0,1,141839,134459,88000,1930
9,0,1,117,0,0,12,7,1,5,1.39252,0,0.16961,0,2,9,105369,109444,37000,820
2,0,0,47,0,0,20,0,0,5,0.0992,0,0.167397,0,0,0,127195,143791,30000,3230
2,0,0,185,2,0,2,0,0,5,0.148254,0,0.505161,0,0,4,36962,65362,50000,1710
1,0,6,84,4,0,0,1,0,2,0.144,0,0,0,0,2,18772,18466,30000,830
3,0,1,164,0,0,7,0,0,8,0.1293,0,1.0087,0,0,0,12620,12626,40000,1930
5,0,0,80,0,0,17,0,0,5,0.1672,0,0.0362222,0,0,2,18111,29685,24000,2730
6,0,2,195,6,0,0,1,0,9,0.16898,3,0.992057,0,0,13,62876,64538,49000,1140
11,0,0,188,3,0,3,2,2,8,0.187333,0,0.962105,0,8,10,3421,3820,18000,500
4,0,0,270,0,0,6,0,0,10,0.21559,1,0.885792,0,0,0,96453,107608,117000,2200
1,0,1,233,2,0,0,1,0,1,0.1773,1,0,0,0,0,8275,14367,40000,1060
8,0,1,81,3,0,0,0,0,19,0.12875,0,0.677273,0,0,10,41414,40931,48000,1330
9,0,0,165,0,0,12,0,0,12,0.330857,0,0.546113,0,0,1,57311,99140,49000,2440
0,0,0,228,0,0,12,0,0,5,0.02912,2,0.118175,0,0,0,4141,162039,150000,2660
6,0,0,116,0,0,6,0,0,12,0.115765,0,0.8595,0,0,3,231469,240495,85000,2000
5,0,1,155,1,0,5,0,0,9,0.0515122,3,0.802718,0,0,0,19141,19784,41000,1790
12,0,0,73,3,0,3,0,0,9,0.44121,0,0.442585,0,0,0,36036,46482,30000,2300
1,0,0,77,1,0,4,1,0,8,0.119077,0,0.9792,0,2,7,39088,37000,65000,1470
8,0,0,211,2,0,2,0,0,22,0.3612,2,0.697826,0,0,0,71144,72800,20000,1960
6,1,3,126,1,0,0,2,0,10,0.136729,3,0.779701,1,0,13,25947,23067,42000,1620
0,0,11,121,0,0,16,30,0,2,0.0276,1,0,0,0,30,3080,2388,20000,900
2,0,0,168,4,0,0,0,0,9,0.0592425,1,0.232553,0,0,1,142317,168962,68120,2270
3,0,6,224,2,0,2,2,0,0,1.4892,0,0,0,0,0,12533,0,20000,70
4,0,7,233,0,0,7,2,0,5,0.921343,0,0.494,0,0,6,52017,32389,42000,1310
0,0,0,39,0,0,14,0,0,1,0.0138889,0,1.00714,0,0,1,705,700,21600,940
0,0,8,101,5,0,1,8,0,8,0.0873,0,0,0,0,8,25650,21751,40000,1300
2,0,2,68,5,0,5,52,0,0,20.115,0,0,0,0,50,1341,0,800,300
10,0,0,312,6,0,1,0,0,12,0.320267,1,0.58902,0,0,0,62205,120870,45000,2190
2,0,2,36,1,0,1,3,0,2,0.254609,0,0.850299,0,4,11,4552,4431,23000,670
1,0,5,135,5,0,0,5,0,2,1.366,3,0.99,2,0,7,118241,30325,600000,800
11,0,0,187,0,0,11,3,1,14,0.50775,0,0.523019,0,14,19,47552,54672,36000,1070
4,0,0,114,1,0,0,0,0,15,0.193371,0,0.201016,0,0,0,58465,132170,70000,3220
15,0,7,78,3,0,1,0,1,2,0.0474,0,0,0,7,24,691,1110,40000,360
4,0,9,93,0,0,null,0,0,12,0,0,0,0,0,0,45000,45000,20000,1650
5,0,1,35,1,0,4,0,0,4,0.2394,0,0.801224,0,0,0,18061,19877,20000,2190
3,0,1,91,11,0,0,5,0,1,0.39345,0,0,0,0,5,25847,2999,78109,190
1,0,1,79,3,0,1,15,0,1,0.0111111,0,0.29,0,0,33,87,300,27000,1520
7,0,0,125,0,0,7,0,0,9,0.128451,0,0.593606,0,1,5,57522,64894,71000,1630
1,0,0,381,2,0,4,0,0,6,0.13092,1,0.569973,0,0,0,48472,57606,100000,2010
4,1,2,292,6,0,1,1,0,3,0.0238,2,0.390556,0,0,0,772,1800,60000,1200
3,0,0,150,0,0,14,0,0,13,1.01328,0,0.901672,0,0,0,115816,104019,36000,1830
10,0,0,273,3,0,1,0,0,14,0.0796132,0,0.275887,0,0,0,141785,171387,114000,2420
6,0,4,247,3,0,1,2,0,2,0.307895,1,0,0,0,0,29758,27394,38000,1210
4,0,0,20,3,0,1,0,0,3,0.0291429,0,0.774286,0,0,0,1355,1750,35000,1550
4,0,2,320,1,0,5,8,0,1,33.69,2,1.24,0,3,6,4929,600,1200,0
5,0,1,177,1,0,4,3,0,8,0.329291,0,0.752941,0,2,16,136577,131501,55000,1580
8,0,1,307,2,0,1,1,1,6,1.45815,0,0,0,5,13,45743,52508,41000,860
3,0,4,171,8,0,3,11,0,2,5.71627,0,1.17667,0,0,0,35805,14958,45000,930
10,0,0,99,9,0,0,0,0,9,0.176273,0,0.701885,0,0,0,169010,183562,49500,2370
7,0,2,221,0,0,13,0,0,6,0.0577,2,0.284314,0,0,0,21837,36110,108000,2280
2,0,0,209,1,0,2,0,0,17,1.12471,0,0.883013,0,2,5,452554,360372,116000,1750
6,0,0,224,2,0,0,0,0,7,0.174828,0,0.915733,0,2,2,185196,200813,58000,1540
7,0,1,69,0,0,7,12,0,18,0.344073,0,0.80122,0,0,12,47394,46018,45000,1160
1,0,0,87,0,0,null,0,0,1,0.0367647,0,0.265,0,0,0,106,400,8160,1830
6,0,3,154,4,0,3,0,0,18,0.189382,0,0.415407,0,0,0,90787,109405,82500,2030
3,0,4,235,1,0,0,73,0,13,0.16529,1,0,0,0,72,44960,41145,31000,1160
3,0,2,188,0,0,6,5,0,6,3.56342,1,0.132,0,0,0,162528,120600,42420,1290
2,0,0,124,0,0,7,0,0,17,1.38682,0,0.297715,0,0,0,109770,150884,15000,2970
8,0,0,293,1,0,3,0,0,23,0.211025,1,0.671577,0,0,0,103737,126490,72000,2030
12,0,1,250,9,0,0,0,0,18,0.284462,1,0.816369,0,0,0,197774,222909,78000,1900
8,0,2,249,3,0,4,1,1,26,1.02694,0,0.980759,0,8,18,96180,103333,46831,960
8,0,0,212,3,0,4,0,0,10,0.143783,0,0.409534,0,0,0,207608,198159,74600,2360
5,0,0,125,3,0,0,0,0,12,0.315429,0,0.139253,0,0,0,166417,213936,49000,3710
1,0,4,141,1,0,5,1,0,2,1.40705,0,0.82,0,0,2,56513,38472,45000,1000
5,0,5,85,8,0,0,2,0,9,0.201429,0,0,0,3,4,25277,25884,14000,1200
4,0,2,79,7,0,2,0,0,3,0.16,0,0.96779,0,0,0,29004,29668,48000,1350
4,0,0,206,1,0,3,0,0,18,0.396,0,0.659071,0,0,0,43047,81529,44000,2210
1,0,4,262,3,0,0,21,0,10,7.42175,0,1.00218,0,6,21,93433,51096,48000,890
0,0,6,160,3,1,1,22,0,0,0,1,0,0,0,22,2180,0,125000,210
6,0,1,234,0,0,6,1,0,10,0.444632,1,0.931639,0,8,15,226520,235162,76000,1070
1,0,6,180,0,0,null,0,0,28,0.285035,0,0.929442,0,0,17,156564,208001,85000,1670
6,0,0,29,13,0,1,0,0,7,0.449167,0,0.590922,0,0,0,39870,45909,14400,2220
2,0,1,206,1,0,3,0,0,3,0.994369,0,0.192,0,0,0,32872,40803,103000,1800
12,0,1,211,2,0,4,0,0,13,0.26232,0,0.76694,0,0,0,29059,42345,50000,1950
0,0,0,138,0,0,null,0,0,1,0,0,0,0,0,0,0,5000,42000,2020
0,0,2,156,0,1,13,0,0,0,3.93704,2,0,0,0,0,7924,0,23000,100
6,0,4,264,9,0,0,0,0,5,0.751385,1,0.955556,0,0,0,79708,81537,26000,1660
9,0,0,397,3,0,0,0,0,10,0.306667,4,0.896289,0,0,0,37594,43235,45000,1880
3,0,6,179,2,0,0,10,0,6,4.10013,0,0.385926,0,0,9,54196,43532,32000,1330
4,0,1,104,0,0,14,1,0,13,22.6074,0,0,0,0,0,54901,50166,1000,1420
3,0,2,105,1,0,1,0,0,3,4.039,0,0.973333,0,0,0,5287,6209,900,1320
12,0,3,249,7,0,1,0,0,14,1.75302,2,0.12858,0,0,0,544583,577508,200000,2060
7,0,0,101,1,0,2,0,0,6,0.246933,0,0.00181818,0,0,0,70530,88405,45000,3070
3,0,1,312,3,0,1,0,0,3,0.130133,0,0.682361,0,0,0,20444,26070,45000,1560
2,0,1,246,3,0,0,3,0,2,0.013752,1,0.203333,0,0,5,207,300,25000,1590
5,0,3,116,7,0,0,0,0,5,0.111273,0,0.742759,0,0,0,16217,19133,55000,1570
1,0,2,160,4,1,4,1,0,1,1.6752,1,0,0,0,3,21873,15405,50000,610
0,0,2,144,1,0,2,0,0,2,0.258182,0,0,0,2,5,36935,40151,33000,670
1,0,0,43,0,0,7,0,0,1,0.0111111,0,0.93,0,0,0,279,300,27000,2190
5,0,6,69,1,0,5,2,0,1,1.95638,0,0,0,0,0,15613,10703,32000,370
1,0,2,249,0,0,8,13,0,6,0.264941,0,0.951739,0,6,24,85965,156864,51000,710
1,1,0,213,0,0,7,2,0,4,6.28066,1,0,0,0,0,120987,58938,85000,930
4,1,3,121,17,0,0,0,0,0,0,3,0,0,0,0,0,0,33000,1330
12,0,0,103,8,0,0,1,0,18,0.391185,0,0.622549,0,0,3,38895,45534,39000,1860
1,0,0,221,0,0,7,48,0,16,7.05365,1,0,0,0,58,94555,56020,45000,1510
6,0,1,180,5,0,0,18,1,14,0.327429,2,0.9325,0,1,31,38229,29094,35000,1060
2,0,0,114,1,0,0,0,0,2,0.0171429,0,0.0952229,0,0,0,1495,15700,35000,3320
1,0,0,172,0,0,9,0,0,1,0.0195,3,1.08667,0,2,2,666,300,40000,130
0,0,1,105,0,0,14,0,0,0,2.37187,0,0,0,0,0,31716,0,90000,150
4,0,2,173,6,0,2,7,0,1,0.520286,2,0.850875,0,0,6,9211,8000,56000,310
7,0,0,239,2,0,0,1,0,8,0.463787,1,0.593486,0,0,1,31135,45873,32400,1840
7,0,1,179,1,0,1,0,0,11,0.09854,0,0.336993,0,0,0,213541,238170,75000,2670
3,0,5,223,4,0,3,3,0,11,1.3804,3,0,0,0,0,70212,58013,30000,1260
5,0,0,236,3,0,3,0,0,11,0.592386,0,0.674023,0,0,0,25517,23480,66000,1680
0,0,2,191,0,0,19,0,0,0,0.3656,1,0,0,0,0,914,0,30000,660
0,0,2,90,0,0,8,45,0,5,0.0362794,0,0,0,5,45,15544,12252,56561,1220
4,0,7,300,3,1,3,0,1,10,1.3296,3,0.52697,0,3,10,121775,55033,85000,1150
0,0,6,90,1,0,1,0,0,1,0.112923,0,0,0,0,0,7771,19989,39000,1190
5,0,2,322,2,0,0,10,0,5,0.177046,0,1.00449,0,12,17,3758,8555,65000,150
1,0,3,234,1,0,0,0,0,2,0,0,0,0,0,0,0,1200,33000,1330
2,0,6,252,5,0,2,0,0,2,0.152416,0,0,0,0,2,62929,65110,101800,1360
2,0,1,104,0,0,8,0,0,1,0.227857,0,0,0,0,0,12077,12290,16800,960
8,0,0,203,5,0,0,0,0,14,0.292513,0,0.988089,0,0,1,87026,105061,117000,2080
0,0,0,104,0,0,13,4,0,1,0.733,0,0,0,0,10,3884,3559,12000,830
1,0,2,99,1,0,0,0,0,8,0.153077,0,0.858333,0,0,0,14378,17586,31200,2040
1,0,2,67,1,0,4,27,0,1,1.92415,0,0,0,0,29,21922,18949,31800,420
2,0,2,404,0,0,17,0,0,1,0.560276,0,0,0,0,0,17078,17977,29000,1180
10,0,1,391,6,0,0,0,0,27,1.16485,0,0.78048,0,0,4,92549,111422,35000,1790
1,0,0,98,7,0,0,33,0,1,0.781714,1,0,0,0,33,10453,8852,35000,920
6,0,0,55,1,0,2,0,0,13,0.14853,0,0.421615,0,0,0,44997,65770,60000,2660
7,0,0,169,0,0,14,0,0,21,1.23516,0,0.695059,0,0,0,299101,319697,25000,2150
5,0,0,105,1,0,4,0,0,13,0.96906,0,0.860852,0,0,0,30875,34332,15000,1850
8,0,0,132,0,0,7,0,0,9,0.359508,0,0.836413,0,0,0,40493,102619,26603,2130
2,0,0,115,0,0,7,0,0,3,0.113462,0,0.7372,0,0,0,151020,164787,37440,2850
10,0,1,132,4,0,0,2,0,7,0.332651,0,0.288638,0,0,4,69216,85804,43000,1520
0,0,0,64,2,0,1,0,0,1,0.2168,0,0,0,0,0,11182,11024,24000,970
16,0,2,128,7,0,0,0,0,23,0.743517,1,0.523616,0,0,0,81346,99412,41740,1830
